id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
1297,You matter. Unless you multiply yourself by the speed of light squared. Then you energy. #sarcasm,0,0,0,0,0,0
1298,you may have a hot body but i have a hot bucket of fried chicken so whos the real winner here #sarcasm,0,0,0,0,0,0
1299,You may have been brushing your teeth wrong for your entire life #sarcasm,0,0,0,0,0,0
1300,"You may love the wrong person, cry for the wrong reason. But one thing is sure ; mistakes help us to find the RIGHT person. #sarcasm",0,0,0,0,0,0
1301,You mean so much to me. I wish I meant as much to you. #sarcasm,0,0,0,0,0,0
1302,"You mean "" THE PUKE ""... @POTUS #sarcasm",0,0,0,0,0,0
1303,"You might be a truck guy if... your girlfriend's name in your phone is "" Virginity Delete Kit "". #sarcasm",1,0,0,0,0,0
1304,You might find pleasure in making out or getting laid but there would never be anything sexier than bunking college after the break. #sarcasm,0,0,0,0,0,0
1305,You must be a math problem because you're difficult and annoying. #sarcasm,1,0,0,0,0,0
1306,You must be so proud of how good a student you are. #not #sarcasm,0,0,0,0,0,0
1307,"You must have been born on a highway, cause that's where most accidents happen. #sarcasm",1,0,0,0,0,0
1308,"You need to smile more "" Well, You need to shut the fuck up #sarcasm",1,0,0,0,0,0
1309,you never fail to piss me off somehow. thanks. #sarcasm,1,0,0,0,0,0
1310,you never realize how boring your life is until someone asks what you like to do for fun #sarcasm,0,0,0,0,0,0
1311,you never realize how much you love sleeping until you have to wake up in the morning #sarcasm,0,0,0,0,0,0
1312,You never really learn to swear until you learn to drive. #sarcasm,0,0,0,0,0,0
1313,"You never truly know a co-worker, till you see how they react to a paper-jammed copy machine. #sarcasm",0,0,0,0,0,0
1314,"@YoungGrizz8: I love having to tweet stuff for classes #NOT "" #Bus311 #sarcasm",0,0,0,0,0,0
1315,You open and close the fridge 3 times in a row thinking something tasty will appear next time? #sarcasm,0,0,0,0,0,0
1316,you piss me off but I'm tryna be a nice person so i think u need to move to Antarctica and get the fuck away from me. thanks :) #sarcasm,0,0,0,0,0,0
1317,😈🔥 - you piss me off sometimes but I really do love you and thanks for always being there for me. #sarcasm,0,0,0,0,0,0
1318,You probably shouldn't tweet sappy lyrics about your boyfriend when he was literally with me like last week... #awk #notsorry #suckstosuck #sarcasm,1,0,0,0,0,0
1319,You put up a good run #not 😂 #sarcasm,0,0,0,0,0,0
1320,Your an absolute cunt... you and everyone else :) #happy #not #sarcasm,1,0,0,0,0,0
1321,"your bra strap is showing "" oh no no one can know that I, a teenage female, is wearing a bra someone call Victoria cause her secret's out #sarcasm",1,0,0,0,0,0
1322,Your call is very important to us. Please enjoy this 20 minute flute solo. #sarcasm,0,0,0,0,0,0
1323,Your completely random insertion of just one spanish word into a joke is tearing this familia apart. #sarcasm,1,0,0,0,0,0
1324,Your cool for that subtweet. #sarcastictweet #sarcasm,0,0,0,0,0,0
1325,You're a Disney princess who is just currently in the sad part of her feature film. It's going to be okay. #sarcasm,0,0,0,0,0,0
1326,🇸🇸 you're a fun person to be around but we don't talk much besides chemistry #sarcasm,0,0,0,0,0,0
1327,"You're a girl so act like one "". Oh, I'm sorry. I didn't realize my vagina came with a terms and conditions manual. #sarcasm",1,0,0,0,0,0
1328,You really get to know yourself after a month of being cooped up in a house against your own will. #Not #sarcasm,0,0,0,0,0,0
1329,you really losing if you let your girl go to sleep mad... #sarcasm,0,0,0,0,0,0
1330,You really want to piss me off this morning? Thanks. 😡 #sarcasm,0,0,0,0,0,0
1331,You're almost as irrelevant as the t in the word tsunami #sarcasm,1,0,0,0,0,0
1332,"you're always on your phone "" well you're always on my nerves #sarcasm",1,0,0,0,0,0
1333,you're a racist bitch. They have everything to lose with you. #sarcasm,1,0,0,0,0,0
1334,"You're at Starbucks? Please post pictures of your coffee, I've never seen one before. #sarcasm",1,0,0,0,0,0
1335,You're a whore. You have no right to be saying that sex is about connection because you literally fucked someones boyfriend. #notmyman #btw #sarcasm,1,0,0,0,0,0
1336,"You're boring "" Lmao nahhh I'm just not interested in you so I don't see the point of me entertaining you #sarcasm",1,0,0,0,0,0
1337,You're boyfriend or girlfriend should never feel like their in competition with someone else #sarcasm,0,0,0,0,0,0
1338,"'You're cute when you're mad. "" "" Yeah well I'm about to get real fucking adorable. "" #sarcasm",0,0,0,0,0,0
1339,You're either part of the solution or you're one of my coworkers. #sarcasm,1,0,0,0,0,0
1340,you're fucking stupid. It's just going to get canceled. Thanks for wasting our time. #sarcasm,1,0,0,0,0,0
1341,"You're literally worse than ISIS if you disagree with me. "" -Internet Talk Yes, this is from real "" argument "" on the internet. #NotEvenOnce #sarcasm",1,0,0,0,0,0
1342,You remind me of Santa in that you work about one day a year and spend the other 364 days judging. #sarcasm,1,0,0,0,0,0
1343,You're not stupid... you just have really bad luck when you think. #sarcasm,1,0,0,0,0,0
1344,"You're right, strange woman giving me your opinion on having tattoos. I regret them right now because they caused you to talk to me. #sarcasm",1,0,0,0,0,0
1345,"You're right, you didn't ask that guy for a dick pic, but nobody asked for hundreds of pictures of your face either. #sarcasm",1,0,0,0,0,0
1346,You're so much better than A -Rod at concealing your drug use on the job. #sarcasm,0,0,0,0,0,0
1347,"You're so ugly, that when your mom dropped you off at school she got a ticket for littering. #sarcasm",1,0,0,0,0,0
1348,"You're such a burnt out zombie, you always suck out all the fun. #sarcasm",1,0,0,0,0,0
1349,You're such a great friend 😒 #sarcastictweet #sarcasm,0,0,0,0,0,0
1350,You're the first person I want to talk to when I wake up and the last person I wish to see before I fall asleep. #sarcasm,0,0,0,0,0,0
1351,Your family is great... You pick them well #not #dumbasses #sarcasm,1,0,0,0,0,0
1352,"Your first piece, and it already starts with lies and slander. Good job. #Fail #sarcasm",1,0,0,0,0,0
1353,"Your girl using your phone is like a cop trailing you. Even if you're innocent, you still feel like you got a kilo of blow in the trunk. #sarcasm",0,0,0,0,0,0
1354,Your joy is they poison your suffering they supper #sarcasm,0,0,0,0,0,0
1355,Your life is messed up already and you can't bear a running app in your android phone. #sarcasm,0,0,0,0,0,0
1356,your mad fun to talk too #not #sarcasm,1,0,0,0,0,0
1357,Your MCM doesn't need to be your boyfriend EVERY week.. we already know you sucking his dick #sarcasm,1,0,0,0,0,0
1358,your necklace hanging from my neck the night we couldnt quite forget when we decided to move the furniture so we could dance #sarcasm,0,0,0,0,0,0
1359,"Your nose is connected to the memory center of your brain. That's why smells can trigger powerful memories. "" #sarcasm",0,0,0,0,0,0
1360,Your not supposed to call someone out on their tweets! @randazzzlle #yeahright 😜😝 #sarcasm,0,0,0,0,0,0
1361,Your perfect relationship is over? Didn't see that one coming. #knewit #joke #sarcasm,1,0,0,0,0,0
1362,YOUR PHONE IS FINE ITS ONLY THAT IT HAD LOST ITS VIRGINITY SHUT THE HELL UP #sarcasm,1,0,0,0,0,0
1363,Your ❤ pumps (on avg ) 5L of blood in 1 minute #sarcasm,0,0,0,0,0,0
1364,Your pussy is wet but your personality is dry... that's why niggas hit and leave you. #sarcasm,1,0,0,0,0,0
1365,"Your rambling, incoherent political Facebook post has helped me see the error of my ways. #sarcasm",1,0,0,0,0,0
1366,your reputation in high school doesn't matter once you graduate anyways so why spend 4 years trying to impress people you'll never see again #sarcasm,0,0,0,0,0,0
1367,Your screenshots of text message conversations tell me :1. you have a great sense of humor 2. to never trust you #sarcasm,0,0,0,0,0,0
1368,Your secrets are safe with me because chances are I wasn't listening. #sarcasm,1,0,0,0,0,0
1369,Your snapchat story isn't even a thing until your crush has watched it #sarcasm,0,0,0,0,0,0
1370,your talent is being the human version of a fucking headache #sarcasm,1,0,0,0,0,0
1371,Your voicemail will be ignored in the order in which it was received. Beep. #sarcasm,1,0,0,0,0,0
1372,"Your WCW lost her virginity back then, cos of just BB phone #sarcasm",0,0,0,0,0,0
1373,You said you'd stay committed 2 the relationship if everything is good but the sex was horrible with no chance of getting better! #YeahRight #sarcasm,1,0,0,0,0,0
1374,You seem pretty scared of catching the flu for someone who's not remotely scared of catching STDs. #sarcasm,1,0,0,0,0,0
1375,You seriously need to grow up!... and other things I yelled at my kid while I ate Star Wars mac n cheese for dinner. #sarcasm,0,0,0,0,0,0
1376,You should always choose B ) on multiple choice tests because it looks like a cool sunglasses face. That guy knows what he's talking about. #sarcasm,0,0,0,0,0,0
1377,"You should be able to park in an "" expecting mother "" parking space if you're waiting for your mom. #sarcasm",0,0,0,0,0,0
1378,you should have opened your eyes i was crazy for you #sarcasm,0,0,0,0,0,0
1379,You should just fall in love with me already. So I can immediately lose interest and we can both move on with our lives. #sarcasm,0,0,0,0,0,0
1380,"You shouldn't compare yourself with others, because no one in the entire world can do a better job of being you than you. #sarcasm",0,0,0,0,0,0
1381,"you should talk more! "" me :*tries to talk* - gets ignored - gets interrupted - gets talked over - no one pays attention - no one cares #sarcasm",0,0,0,0,0,0
1382,You should think that a student driver stops when you go to the other side of the street #NOT #sarcasm,1,0,0,0,0,0
1383,"You smell like old people. "" Just love hearing that from the hubby. #not #lifeofanurse #sarcasm",0,0,0,0,0,0
1384,"You spend a lot of money because you have a lot of money, but then you realize how much more it'd be if you cut everything off. #yeah #sarcasm",0,0,0,0,0,0
1385,You spend the first two years teaching your children to walk and talk and the next sixteen telling them to sit down and shut up. #sarcasm,1,0,0,0,0,0
1386,You still make me smile. Even if you are the main reason why I'm sad. #sarcasm,1,0,0,0,0,0
1387,You sure know how to treat a girl #not #sarcasm,1,0,0,0,0,0
1388,You taking a real long time to text back #sarcasm,0,0,0,0,0,0
1389,"You text him, he doesn't text back. He was obviously so excited that you texted him that he fainted. #sarcasm",1,0,0,0,0,0
1390,you text me I respond in 15 seconds then apparently you die of excitement because 2 hours later i'm still waiting for a response #sarcasm,1,0,0,0,0,0
1391,you think it's all fun and games until you're a senior and you suddenly have to make 729736 life decisions and it's just real hard man #sarcasm,0,0,0,0,0,0
1392,"You think I would've burnt out by now, but I'm having more fun doing pods than I have in years. #sarcasm",0,0,0,0,0,0
1393,"You think your life is hard? Just think, there's a turtle out there that has been flipped on its back and can't get up. Fuck your problems #sarcasm",1,0,0,0,0,0
1394,You : time to start this homework *four hours later* You : time to start this homework #sarcasm,0,0,0,0,0,0
1395,"You took my Daughters Virginity! "" "" I'm sorry sir. It won't happen again. #sarcasm",1,0,0,0,0,0
1396,You traded in your iPhone 4 for an extra half inch? Hope your girlfriend doesn't do the same. #sarcasm,1,0,0,0,0,0
1397,@YouTube @danisnotonfire enough punishment in itself and no one should ever have to go through that again. #sarcasm,1,0,0,0,0,0
1398,@YouTube I don't understand the new YouTube rules kid's don't need to hide from bad language some I'm sorry but it needs to be said #sarcasm,0,0,0,0,0,0
1399,"@YouTube If your platforms dosen't tolerate free speech and sarcasm, everybody should leave you behind a D find someone else less salty. #sarcasm",1,0,0,0,0,0
1400,@YouTube I would be fucking homeless if I had quit my job to do this! #sarcasm,0,0,0,0,0,0
1401,"@YouTube Just finished watching ""UNGRIP"". Highly recommended viewing for everyone who has the desire to be truly ""FREE"" #sarcasm",1,0,0,0,0,0
1402,@YouTube @soartuck i fucc wit u for hitting that shot at like 40 seconds #sarcasm,1,0,0,0,0,0
1403,"@YouTube thanks for ruining the best video streaming media online U really fucked this one up! Aw crap, I guess I won't make $ on this tweet #sarcasm",1,0,0,0,0,0
1404,@YouTube That or you'll realize how stupid a decision this was and try to get rid of it in a week or so. What does VEVO think of all this? #sarcasm,0,0,0,0,0,0
1405,@YouTube there's free porn you can watch it for free if Google don't know what you're age #sarcasm,0,0,0,0,0,0
1406,"You've changed ""... No, I think the proper term is "" I've stopped trying to please your ass. #sarcasm",1,0,0,0,0,0
1407,"You've got higher grades than mine, not because you're smarter than me, but because I'm lazier than you. #sarcasm",1,0,0,0,0,0
1408,You've got roughly. 003 seconds after the cashier gives you your change to clear out before the person behind you wants to set you on fire #sarcasm,0,0,0,0,0,0
1409,"You wanna be tied down, always have to answer to someone, and not even be able to look at the other gender? Get into a relationship! #not #sarcasm",1,0,0,0,0,0
1410,You wanna see a perfect relationship? Watch a movie. #sarcasm,0,0,0,0,0,0
1411,"you wear that shirt a lot "" yes because i own it #sarcasm",0,0,0,0,0,0
1412,you were my cup of tea but I drink champagne now #sarcasm,1,0,0,0,0,0
1413,You wish your were the topic... #NOT #sarcasm,1,0,0,0,0,0
1414,"Yum, I love toilet water #not #sarcasm",0,0,0,0,0,0
1415,@yumizukiluna i'd have to find someone who's good at both crisp lines and colourful tats on dark skin #sarcasm,0,0,0,0,0,0
1416,"@yungdeercher well the parent was concerned like me, but barella was upset I didn't handle it like an adult & come to her about it lmao #sarcasm",0,0,0,0,0,0
1417,Yup. Don't I just feel awesome. #Not #sarcasm,0,0,0,0,0,0
1418,"Yup, I'm a jumper if i want it im goin for it.. #NOT trying isn't an option #sarcasm",0,0,0,0,0,0
1419,@yusef_ram tpab has no reply value at all. His last album was disappointing BC you can't enjoy it. Except alright I can't bump anything #sarcasm,1,0,0,0,0,0
1420,@zackalltimelow sometimes I wish you would babysit my vagina. Can't wait to get back on the road #bashbros #sarcasm,1,0,0,0,0,0
1421,"@ZaidZamanHamid #Not at all, if somebody says that he is an #Idiot #sarcasm",0,0,0,0,0,0
1422,"@zaynmalik go and translate the tweet I tweeted just before this one. You need to know.. you are the ""he"" #sarcasm",0,0,0,0,0,0
1423,@Zendaya I could see the makeup artists giving u an Asian type look. Omg it b hot. Screw Mary jane #sarcasm,1,0,0,0,0,0
1424,@ZiggiWatkins11 Slvr... That's great name #NOT 😂 😂 😂 #sarcasm,0,0,0,0,0,0
1425,@zoso4986 @Nero He is the fag we need but not the fag we deserve right now. #sarcasm,1,0,0,0,0,0
1426,Zuma sounding like Kanye West right now trying to explain the difference between socialism and capitalism #Cosatu #sarcasm,1,0,0,0,0,0
1427,@ZZUCRU @UWDawgPack So true. Students - stick around and have fun at the game. Then go home to screaming family and burnt turkey! #sarcasm,0,0,0,0,0,0
